order,viable_route,aborted_at_step,failure_mode
immortalize -> apop_buffer -> fusion -> CDKN2A_loss -> progenitor -> amplify,True,,
immortalize -> apop_buffer -> fusion -> amplify -> CDKN2A_loss -> progenitor,True,,
immortalize -> apop_buffer -> fusion -> amplify -> progenitor -> CDKN2A_loss,True,,
immortalize -> apop_buffer -> fusion -> progenitor -> CDKN2A_loss -> amplify,True,,
immortalize -> apop_buffer -> fusion -> progenitor -> amplify -> CDKN2A_loss,True,,
immortalize -> apop_buffer -> progenitor -> CDKN2A_loss -> amplify -> fusion,True,,
immortalize -> apop_buffer -> progenitor -> CDKN2A_loss -> fusion -> amplify,True,,
immortalize -> apop_buffer -> progenitor -> amplify -> CDKN2A_loss -> fusion,True,,
immortalize -> apop_buffer -> progenitor -> amplify -> fusion -> CDKN2A_loss,True,,
immortalize -> apop_buffer -> progenitor -> fusion -> CDKN2A_loss -> amplify,True,,
immortalize -> apop_buffer -> progenitor -> fusion -> amplify -> CDKN2A_loss,True,,
immortalize -> fusion -> CDKN2A_loss -> amplify -> apop_buffer -> progenitor,True,,
immortalize -> fusion -> CDKN2A_loss -> amplify -> progenitor -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> CDKN2A_loss -> apop_buffer -> amplify -> progenitor,True,,
immortalize -> fusion -> CDKN2A_loss -> apop_buffer -> progenitor -> amplify,True,,
immortalize -> fusion -> CDKN2A_loss -> progenitor -> amplify -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> CDKN2A_loss -> progenitor -> apop_buffer -> amplify,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> amplify -> CDKN2A_loss -> apop_buffer -> progenitor,True,,
immortalize -> fusion -> amplify -> CDKN2A_loss -> progenitor -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> amplify -> apop_buffer -> CDKN2A_loss -> progenitor,True,,
immortalize -> fusion -> amplify -> apop_buffer -> progenitor -> CDKN2A_loss,True,,
immortalize -> fusion -> amplify -> progenitor -> CDKN2A_loss -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> amplify -> progenitor -> apop_buffer -> CDKN2A_loss,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> apop_buffer -> CDKN2A_loss -> amplify -> progenitor,True,,
immortalize -> fusion -> apop_buffer -> CDKN2A_loss -> progenitor -> amplify,True,,
immortalize -> fusion -> apop_buffer -> amplify -> CDKN2A_loss -> progenitor,True,,
immortalize -> fusion -> apop_buffer -> amplify -> progenitor -> CDKN2A_loss,True,,
immortalize -> fusion -> apop_buffer -> progenitor -> CDKN2A_loss -> amplify,True,,
immortalize -> fusion -> apop_buffer -> progenitor -> amplify -> CDKN2A_loss,True,,
immortalize -> fusion -> progenitor -> CDKN2A_loss -> amplify -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> progenitor -> CDKN2A_loss -> apop_buffer -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> progenitor -> amplify -> CDKN2A_loss -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> progenitor -> amplify -> apop_buffer -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> progenitor -> apop_buffer -> CDKN2A_loss -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> fusion -> progenitor -> apop_buffer -> amplify -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> CDKN2A_loss -> amplify -> apop_buffer -> fusion,True,,
immortalize -> progenitor -> CDKN2A_loss -> amplify -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> CDKN2A_loss -> apop_buffer -> amplify -> fusion,True,,
immortalize -> progenitor -> CDKN2A_loss -> apop_buffer -> fusion -> amplify,True,,
immortalize -> progenitor -> CDKN2A_loss -> fusion -> amplify -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> CDKN2A_loss -> fusion -> apop_buffer -> amplify,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> amplify -> CDKN2A_loss -> apop_buffer -> fusion,True,,
immortalize -> progenitor -> amplify -> CDKN2A_loss -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> amplify -> apop_buffer -> CDKN2A_loss -> fusion,True,,
immortalize -> progenitor -> amplify -> apop_buffer -> fusion -> CDKN2A_loss,True,,
immortalize -> progenitor -> amplify -> fusion -> CDKN2A_loss -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> amplify -> fusion -> apop_buffer -> CDKN2A_loss,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> apop_buffer -> CDKN2A_loss -> amplify -> fusion,True,,
immortalize -> progenitor -> apop_buffer -> CDKN2A_loss -> fusion -> amplify,True,,
immortalize -> progenitor -> apop_buffer -> amplify -> CDKN2A_loss -> fusion,True,,
immortalize -> progenitor -> apop_buffer -> amplify -> fusion -> CDKN2A_loss,True,,
immortalize -> progenitor -> apop_buffer -> fusion -> CDKN2A_loss -> amplify,True,,
immortalize -> progenitor -> apop_buffer -> fusion -> amplify -> CDKN2A_loss,True,,
immortalize -> progenitor -> fusion -> CDKN2A_loss -> amplify -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> fusion -> CDKN2A_loss -> apop_buffer -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> fusion -> amplify -> CDKN2A_loss -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> fusion -> amplify -> apop_buffer -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> fusion -> apop_buffer -> CDKN2A_loss -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
immortalize -> progenitor -> fusion -> apop_buffer -> amplify -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> amplify -> apop_buffer -> fusion -> immortalize,True,,
progenitor -> CDKN2A_loss -> amplify -> apop_buffer -> immortalize -> fusion,True,,
progenitor -> CDKN2A_loss -> amplify -> fusion -> apop_buffer -> immortalize,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> amplify -> fusion -> immortalize -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> amplify -> immortalize -> apop_buffer -> fusion,True,,
progenitor -> CDKN2A_loss -> amplify -> immortalize -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> apop_buffer -> amplify -> fusion -> immortalize,True,,
progenitor -> CDKN2A_loss -> apop_buffer -> amplify -> immortalize -> fusion,True,,
progenitor -> CDKN2A_loss -> apop_buffer -> fusion -> amplify -> immortalize,True,,
progenitor -> CDKN2A_loss -> apop_buffer -> fusion -> immortalize -> amplify,True,,
progenitor -> CDKN2A_loss -> apop_buffer -> immortalize -> amplify -> fusion,True,,
progenitor -> CDKN2A_loss -> apop_buffer -> immortalize -> fusion -> amplify,True,,
progenitor -> CDKN2A_loss -> fusion -> amplify -> apop_buffer -> immortalize,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> fusion -> amplify -> immortalize -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> fusion -> apop_buffer -> amplify -> immortalize,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> fusion -> apop_buffer -> immortalize -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> fusion -> immortalize -> amplify -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> fusion -> immortalize -> apop_buffer -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> immortalize -> amplify -> apop_buffer -> fusion,True,,
progenitor -> CDKN2A_loss -> immortalize -> amplify -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> immortalize -> apop_buffer -> amplify -> fusion,True,,
progenitor -> CDKN2A_loss -> immortalize -> apop_buffer -> fusion -> amplify,True,,
progenitor -> CDKN2A_loss -> immortalize -> fusion -> amplify -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> CDKN2A_loss -> immortalize -> fusion -> apop_buffer -> amplify,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> CDKN2A_loss -> apop_buffer -> fusion -> immortalize,True,,
progenitor -> amplify -> CDKN2A_loss -> apop_buffer -> immortalize -> fusion,True,,
progenitor -> amplify -> CDKN2A_loss -> fusion -> apop_buffer -> immortalize,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> CDKN2A_loss -> fusion -> immortalize -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> CDKN2A_loss -> immortalize -> apop_buffer -> fusion,True,,
progenitor -> amplify -> CDKN2A_loss -> immortalize -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> apop_buffer -> CDKN2A_loss -> fusion -> immortalize,True,,
progenitor -> amplify -> apop_buffer -> CDKN2A_loss -> immortalize -> fusion,True,,
progenitor -> amplify -> apop_buffer -> fusion -> CDKN2A_loss -> immortalize,True,,
progenitor -> amplify -> apop_buffer -> fusion -> immortalize -> CDKN2A_loss,True,,
progenitor -> amplify -> apop_buffer -> immortalize -> CDKN2A_loss -> fusion,True,,
progenitor -> amplify -> apop_buffer -> immortalize -> fusion -> CDKN2A_loss,True,,
progenitor -> amplify -> fusion -> CDKN2A_loss -> apop_buffer -> immortalize,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> fusion -> CDKN2A_loss -> immortalize -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> fusion -> apop_buffer -> CDKN2A_loss -> immortalize,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> fusion -> apop_buffer -> immortalize -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> fusion -> immortalize -> CDKN2A_loss -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> fusion -> immortalize -> apop_buffer -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> immortalize -> CDKN2A_loss -> apop_buffer -> fusion,True,,
progenitor -> amplify -> immortalize -> CDKN2A_loss -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> immortalize -> apop_buffer -> CDKN2A_loss -> fusion,True,,
progenitor -> amplify -> immortalize -> apop_buffer -> fusion -> CDKN2A_loss,True,,
progenitor -> amplify -> immortalize -> fusion -> CDKN2A_loss -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> amplify -> immortalize -> fusion -> apop_buffer -> CDKN2A_loss,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> apop_buffer -> CDKN2A_loss -> amplify -> fusion -> immortalize,True,,
progenitor -> apop_buffer -> CDKN2A_loss -> amplify -> immortalize -> fusion,True,,
progenitor -> apop_buffer -> CDKN2A_loss -> fusion -> amplify -> immortalize,True,,
progenitor -> apop_buffer -> CDKN2A_loss -> fusion -> immortalize -> amplify,True,,
progenitor -> apop_buffer -> CDKN2A_loss -> immortalize -> amplify -> fusion,True,,
progenitor -> apop_buffer -> CDKN2A_loss -> immortalize -> fusion -> amplify,True,,
progenitor -> apop_buffer -> amplify -> CDKN2A_loss -> fusion -> immortalize,True,,
progenitor -> apop_buffer -> amplify -> CDKN2A_loss -> immortalize -> fusion,True,,
progenitor -> apop_buffer -> amplify -> fusion -> CDKN2A_loss -> immortalize,True,,
progenitor -> apop_buffer -> amplify -> fusion -> immortalize -> CDKN2A_loss,True,,
progenitor -> apop_buffer -> amplify -> immortalize -> CDKN2A_loss -> fusion,True,,
progenitor -> apop_buffer -> amplify -> immortalize -> fusion -> CDKN2A_loss,True,,
progenitor -> apop_buffer -> fusion -> CDKN2A_loss -> amplify -> immortalize,True,,
progenitor -> apop_buffer -> fusion -> CDKN2A_loss -> immortalize -> amplify,True,,
progenitor -> apop_buffer -> fusion -> amplify -> CDKN2A_loss -> immortalize,True,,
progenitor -> apop_buffer -> fusion -> amplify -> immortalize -> CDKN2A_loss,True,,
progenitor -> apop_buffer -> fusion -> immortalize -> CDKN2A_loss -> amplify,True,,
progenitor -> apop_buffer -> fusion -> immortalize -> amplify -> CDKN2A_loss,True,,
progenitor -> apop_buffer -> immortalize -> CDKN2A_loss -> amplify -> fusion,True,,
progenitor -> apop_buffer -> immortalize -> CDKN2A_loss -> fusion -> amplify,True,,
progenitor -> apop_buffer -> immortalize -> amplify -> CDKN2A_loss -> fusion,True,,
progenitor -> apop_buffer -> immortalize -> amplify -> fusion -> CDKN2A_loss,True,,
progenitor -> apop_buffer -> immortalize -> fusion -> CDKN2A_loss -> amplify,True,,
progenitor -> apop_buffer -> immortalize -> fusion -> amplify -> CDKN2A_loss,True,,
progenitor -> fusion -> CDKN2A_loss -> amplify -> apop_buffer -> immortalize,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> CDKN2A_loss -> amplify -> immortalize -> apop_buffer,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> CDKN2A_loss -> apop_buffer -> amplify -> immortalize,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> CDKN2A_loss -> apop_buffer -> immortalize -> amplify,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> CDKN2A_loss -> immortalize -> amplify -> apop_buffer,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> CDKN2A_loss -> immortalize -> apop_buffer -> amplify,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> amplify -> CDKN2A_loss -> apop_buffer -> immortalize,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> amplify -> CDKN2A_loss -> immortalize -> apop_buffer,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> amplify -> apop_buffer -> CDKN2A_loss -> immortalize,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> amplify -> apop_buffer -> immortalize -> CDKN2A_loss,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> amplify -> immortalize -> CDKN2A_loss -> apop_buffer,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> amplify -> immortalize -> apop_buffer -> CDKN2A_loss,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> apop_buffer -> CDKN2A_loss -> amplify -> immortalize,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> apop_buffer -> CDKN2A_loss -> immortalize -> amplify,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> apop_buffer -> amplify -> CDKN2A_loss -> immortalize,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> apop_buffer -> amplify -> immortalize -> CDKN2A_loss,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> apop_buffer -> immortalize -> CDKN2A_loss -> amplify,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> apop_buffer -> immortalize -> amplify -> CDKN2A_loss,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> immortalize -> CDKN2A_loss -> amplify -> apop_buffer,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> immortalize -> CDKN2A_loss -> apop_buffer -> amplify,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> immortalize -> amplify -> CDKN2A_loss -> apop_buffer,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> immortalize -> amplify -> apop_buffer -> CDKN2A_loss,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> immortalize -> apop_buffer -> CDKN2A_loss -> amplify,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> fusion -> immortalize -> apop_buffer -> amplify -> CDKN2A_loss,False,2,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> CDKN2A_loss -> amplify -> apop_buffer -> fusion,True,,
progenitor -> immortalize -> CDKN2A_loss -> amplify -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> CDKN2A_loss -> apop_buffer -> amplify -> fusion,True,,
progenitor -> immortalize -> CDKN2A_loss -> apop_buffer -> fusion -> amplify,True,,
progenitor -> immortalize -> CDKN2A_loss -> fusion -> amplify -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> CDKN2A_loss -> fusion -> apop_buffer -> amplify,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> amplify -> CDKN2A_loss -> apop_buffer -> fusion,True,,
progenitor -> immortalize -> amplify -> CDKN2A_loss -> fusion -> apop_buffer,False,5,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> amplify -> apop_buffer -> CDKN2A_loss -> fusion,True,,
progenitor -> immortalize -> amplify -> apop_buffer -> fusion -> CDKN2A_loss,True,,
progenitor -> immortalize -> amplify -> fusion -> CDKN2A_loss -> apop_buffer,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> amplify -> fusion -> apop_buffer -> CDKN2A_loss,False,4,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> apop_buffer -> CDKN2A_loss -> amplify -> fusion,True,,
progenitor -> immortalize -> apop_buffer -> CDKN2A_loss -> fusion -> amplify,True,,
progenitor -> immortalize -> apop_buffer -> amplify -> CDKN2A_loss -> fusion,True,,
progenitor -> immortalize -> apop_buffer -> amplify -> fusion -> CDKN2A_loss,True,,
progenitor -> immortalize -> apop_buffer -> fusion -> CDKN2A_loss -> amplify,True,,
progenitor -> immortalize -> apop_buffer -> fusion -> amplify -> CDKN2A_loss,True,,
progenitor -> immortalize -> fusion -> CDKN2A_loss -> amplify -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> fusion -> CDKN2A_loss -> apop_buffer -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> fusion -> amplify -> CDKN2A_loss -> apop_buffer,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> fusion -> amplify -> apop_buffer -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> fusion -> apop_buffer -> CDKN2A_loss -> amplify,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
progenitor -> immortalize -> fusion -> apop_buffer -> amplify -> CDKN2A_loss,False,3,"death (DUX4/oncogene apoptosis, unbuffered)"
